,Value
2012-05-14,127779.26149599196
2012-05-15,128534.34618278654
2012-05-16,129377.22885944083
2012-05-17,129931.86640390358
2012-05-18,130462.66721667939
2012-05-22,130751.51302973198
2012-05-23,131104.26210983872
2012-05-24,131406.3911901437
2012-05-25,131917.21724213866
2012-05-28,133390.64254620712
2012-05-29,134014.23541699912
2012-05-30,135159.3569451997
2012-05-31,135765.74520807323
2012-06-01,136612.05803729713
2012-06-04,138311.48034555765
2012-06-05,139362.69651984354
2012-06-06,140119.70424688107
2012-06-07,140604.72684355697
2012-06-08,141270.8972451072
2012-06-11,140778.24123474298
2012-06-12,140923.8694605371
2012-06-13,141164.95637267255
2012-06-14,139284.08653806886
2012-06-15,139589.6640508096
2012-06-18,137805.56361767763
2012-06-19,139116.92459780216
2012-06-20,139543.04660868132
2012-06-21,140360.9738601715
2012-06-22,139976.03500227912
2012-06-25,138737.77756513862
2012-06-26,138982.97771944845
2012-06-27,139531.0865465581
2012-06-28,139898.5403408831
2012-06-29,142188.74925809426
2012-07-02,142333.99107711235
2012-07-03,142883.8022032908
2012-07-04,143462.69728969448
2012-07-05,144252.54751272782
2012-07-06,143980.00477469116
2012-07-09,142887.52808974052
2012-07-10,144244.78028402987
2012-07-11,144248.16591151763
2012-07-12,142936.97014565574
2012-07-13,142458.666560974
2012-07-16,142104.02855527107
2012-07-17,141291.08416583738
2012-07-18,142005.3600123671
2012-07-19,142495.62362002695
2012-07-20,141582.60809040573
2012-07-23,139604.57584564848
2012-07-24,140980.7245705256
2012-07-25,141272.7796389045
2012-07-26,142192.9599966234
2012-07-27,143348.18595977957
2012-07-30,144021.20723911285
2012-07-31,144485.22762559686
2012-08-01,144829.37808031912
2012-08-02,144889.9066735411
2012-08-03,144572.1137050269
2012-08-06,146056.1649644789
2012-08-07,146837.60749193377
2012-08-08,147057.2984497455
2012-08-09,147615.52813826344
2012-08-10,147884.20674781664
2012-08-13,148576.9033805053
2012-08-14,149862.51780795507
2012-08-16,149901.04747246267
2012-08-17,149311.10765016387
2012-08-21,150741.40826947178
2012-08-22,150435.85653257155
2012-08-23,150345.99265967167
2012-08-24,150011.60663459898
2012-08-27,149823.35568713213
2012-08-29,148799.2847138158
2012-08-30,149300.67447943633
2012-08-31,147605.7071472924
2012-09-03,147729.47027099936
2012-09-04,147898.98929773318
2012-09-05,146847.88965742214
2012-09-06,147238.7176933786
2012-09-07,147188.4581631916
2012-09-10,148168.37419262298
2012-09-11,148665.23401428608
2012-09-12,149297.49065884406
2012-09-13,149081.10567304565
2012-09-14,151370.6462428051
2012-09-17,151595.93461580068
2012-09-18,150972.67659843614
2012-09-20,149743.88186194698
2012-09-21,152015.64165347486
2012-09-24,152023.50785660098
2012-09-25,152354.21918586758
2012-09-26,152437.52881837895
2012-09-27,153654.54975400266
2012-09-28,155453.8597732884
2012-10-01,155685.68730762528
2012-10-03,156837.04513774774
2012-10-04,157267.89778003193
2012-10-05,157319.67664770017
2012-10-08,156542.6350887236
2012-10-09,157402.55504282564
2012-10-10,155297.33258558298
2012-10-11,156507.201752485
2012-10-12,157134.6022270276
2012-10-15,156766.7310461895
2012-10-16,155505.73586500715
2012-10-17,155495.67150491124
2012-10-18,156534.9333209755
2012-10-19,155196.138182726
2012-10-22,156655.81772669652
2012-10-23,156564.41916587582
2012-10-25,157168.52358670384
2012-10-29,155776.6450790923
2012-10-30,154168.39489837008
2012-10-31,155021.0434914632
2012-11-01,157649.13171995964
2012-11-02,158729.11891015773
2012-11-05,158944.56017623306
2012-11-06,159954.19445724037
2012-11-07,161544.59111054166
2012-11-08,160834.46643382657
2012-11-09,158655.38848605167
2012-11-12,158929.93077986408
2012-11-15,159188.66522009595
2012-11-16,158261.67350233952
2012-11-19,158101.7209133691
2012-11-20,158068.39902907284
2012-11-21,158431.1529978745
2012-11-22,158688.97237939507
2012-11-23,158754.76490470272
2012-11-26,158618.5952858263
2012-11-27,161179.47730758353
2012-11-29,161723.93658903497
2012-11-30,164038.43316849953
2012-12-03,164922.91813676176
2012-12-04,164354.65566000633
2012-12-05,164331.05840867938
2012-12-06,165728.06306993912
2012-12-07,165349.35881057772
2012-12-10,164370.60691736522
2012-12-11,164406.80245877625
2012-12-12,164713.67844612303
2012-12-13,163014.15811419033
2012-12-14,163591.52334718147
2012-12-17,163964.282492104
2012-12-18,165373.55595608722
2012-12-19,166925.80656909547
2012-12-20,165644.3791797711
2012-12-21,163179.68546859143
2012-12-24,163262.0175888425
2012-12-26,164081.44223621365
2012-12-27,163367.2483897154
2012-12-28,163793.8887234516
2012-12-31,163712.4423102081
2013-01-02,166844.42919160234
2013-01-03,166975.42133309098
2013-01-04,166986.63175088042
2013-01-07,167596.63509781103
2013-01-08,167293.66882464956
2013-01-09,167096.87836847221
2013-01-10,166542.8679977535
2013-01-11,164171.10091708312
2013-01-14,165132.08576912727
2013-01-15,166200.91521014535
2013-01-16,164383.2751912932
2013-01-17,165701.02827838884
2013-01-18,167617.69606919907
2013-01-21,168375.50302731324
2013-01-22,167116.9444108956
2013-01-23,167581.83166693372
2013-01-24,164909.3003299574
2013-01-25,166868.96214586598
2013-01-28,166006.77337236665
2013-01-29,164403.45106438707
2013-01-30,164536.11427745366
2013-01-31,164472.238631372
2013-02-01,164018.28450222063
2013-02-04,163011.96028503
2013-02-05,161710.75737245302
2013-02-06,162402.46379449186
2013-02-07,160624.60252608432
2013-02-08,158745.24376151068
2013-02-11,159708.41552339145
2013-02-12,160109.31869154
2013-02-13,160760.77498266072
2013-02-14,158844.5272552534
2013-02-15,159193.64331478192
2013-02-18,159523.54469709718
2013-02-19,160217.73300865467
2013-02-20,160685.24425031545
2013-02-21,158886.76595165904
2013-02-22,159252.48316942097
2013-02-25,159677.36210985418
2013-02-26,160637.5445085203
2013-02-27,160865.5661745586
2013-02-28,161956.24520510956
2013-03-01,162515.85338794522
2013-03-04,163546.67416888708
2013-03-05,164044.29510395668
2013-03-06,164580.7108777238
2013-03-07,165537.00052443848
2013-03-08,166109.01155863432
2013-03-11,165603.76537681842
2013-03-12,164529.87777978755
2013-03-13,163756.9085964381
2013-03-14,163937.84727104878
2013-03-15,163525.47926564125
2013-03-18,164246.03035095503
2013-03-19,164603.6595254291
2013-03-20,165138.03585402912
2013-03-21,165950.13833094502
2013-03-22,165781.6755987613
2013-03-25,166243.89021084423
2013-03-26,166978.8733099334
2013-03-28,168163.71341448513
2013-04-01,168268.59542170365
2013-04-02,168489.6074266974
2013-04-03,168749.14908628512
2013-04-04,169641.23954963632
2013-04-05,171264.99458692718
2013-04-08,171815.51849750525
2013-04-09,171942.5879532813
2013-04-10,172371.61798344788
2013-04-11,173139.5851731492
2013-04-12,173386.95671818775
2013-04-15,174851.94135512374
2013-04-16,175371.78462183615
2013-04-17,176323.7545468866
2013-04-18,177020.52103967447
2013-04-22,178371.13178623514
2013-04-23,178416.1177764814
2013-04-25,181216.05675561744
2013-04-26,179340.78784428778
2013-04-29,179861.6440449804
2013-04-30,181802.50538392976
2013-05-02,182761.83564835333
2013-05-03,182171.20378332058
2013-05-06,183748.69369713924
2013-05-07,185295.12572227075
2013-05-08,185447.07586491763
2013-05-09,184834.4030751544
2013-05-10,186303.08462593134
2013-05-13,183278.85387819193
2013-05-14,183589.85513176117
2013-05-15,188146.48136789622
2013-05-16,190335.0395732344
2013-05-17,190932.43765524673
2013-05-20,190506.58860660574
2013-05-21,188420.74549496186
2013-05-22,186850.40960144097
2013-05-23,182780.2068618279
2013-05-24,183107.6771540108
2013-05-27,186349.95894479225
2013-05-28,187880.3191002065
2013-05-29,188110.24807209827
2013-05-30,188484.6552213678
2013-05-31,185156.89351094756
2013-06-03,182716.1805216268
2013-06-04,183466.54157797794
2013-06-05,184030.29631751342
2013-06-06,184024.6374203952
2013-06-07,184129.4676306763
2013-06-10,184794.93810676265
2013-06-11,186557.07500784713
2013-06-12,189281.08371675556
2013-06-13,189898.1580494948
2013-06-14,190270.2135452148
2013-06-17,190912.98248091256
2013-06-18,191225.4881693397
2013-06-19,191896.23626534638
2013-06-20,192392.97222091482
2013-06-21,192647.7510134134
2013-06-24,193125.927972681
2013-06-25,194545.20713134677
2013-06-26,194671.09789053022
2013-06-27,195717.36947310585
2013-06-28,196808.37340633888
2013-07-01,198171.85955810864
2013-07-02,196790.88736378244
2013-07-03,193851.54511280113
2013-07-04,193869.70073038025
2013-07-05,194540.20370421145
2013-07-08,192823.4207444107
2013-07-09,193686.79212207056
2013-07-10,192390.95657790962
2013-07-11,194442.9422455972
2013-07-12,195836.9014475923
2013-07-15,196737.2088090792
2013-07-16,195833.0771969308
2013-07-17,197854.8228234284
2013-07-18,198593.29510098387
2013-07-19,199047.7183452007
2013-07-22,199390.617612243
2013-07-23,200470.0198732248
2013-07-24,199873.43315510923
2013-07-25,197075.1283938403
2013-07-26,195526.78573948183
2013-07-29,196697.24643531474
2013-07-30,196609.74363405138
2013-07-31,198239.091533598
2013-08-01,200202.56857048834
2013-08-02,203262.5856033726
2013-08-05,203480.86600813485
2013-08-06,204891.54683339427
2013-08-07,205556.5492220786
2013-08-08,206533.87537496747
2013-08-12,207109.6558949026
2013-08-13,208025.13728831528
2013-08-14,208021.12082206205
2013-08-16,208674.4413945863
2013-08-19,209526.3426691937
2013-08-20,209805.93133813774
2013-08-21,210965.8441590867
2013-08-22,211715.33316558794
2013-08-23,212862.92491957525
2013-08-26,212912.25893099728
2013-08-27,215346.95372362906
2013-08-28,216731.07943967835
2013-08-29,217270.4560093613
2013-08-30,220071.35271908191
2013-09-02,222058.8756282841
2013-09-03,223264.00108356006
2013-09-04,224100.48469762623
2013-09-05,227490.32436539163
2013-09-06,228431.07718458035
2013-09-10,235881.45824122638
2013-09-11,239476.60945079508
2013-09-12,234774.45401968184
2013-09-13,234589.0827955226
2013-09-16,233982.030778979
2013-09-17,234077.1145613543
2013-09-18,236629.78216010547
2013-09-19,243015.7667827967
2013-09-20,240833.19300284816
2013-09-23,237896.90805905891
2013-09-24,238089.38188992444
2013-09-25,238362.978365738
2013-09-26,238415.15230514205
2013-09-27,237189.20355508133
2013-09-30,233777.22706928622
2013-10-01,234260.392057152
2013-10-03,239139.38670619595
2013-10-04,240521.06053377767
2013-10-07,242295.71459633825
2013-10-08,241356.30097736247
2013-10-09,243894.801489024
2013-10-10,244337.27013717653
2013-10-11,244879.96186866335
2013-10-14,244870.54985133756
2013-10-15,245528.99813124826
2013-10-17,244208.3212573379
2013-10-18,250148.45578138102
2013-10-21,253269.0602712533
2013-10-22,253486.30194710373
2013-10-23,252519.8522245831
2013-10-24,252364.0661408258
2013-10-25,248662.9626655722
2013-10-28,249176.90729054628
2013-10-29,253913.79200616782
2013-10-30,254893.44298613106
2013-10-31,256860.30196197066
2013-11-01,257254.81672749328
2013-11-05,257071.48764298213
2013-11-06,255683.84411621172
2013-11-07,254064.848218997
2013-11-08,253654.28189310143
2013-11-11,252596.84990132213
2013-11-12,249477.59703804264
2013-11-13,249061.98718497853
2013-11-14,249675.324666924
2013-11-18,254756.90736794253
2013-11-19,254682.8233601092
2013-11-20,252282.7716629651
2013-11-21,248049.01791434974
2013-11-22,248911.04783025745
2013-11-25,250880.5622292729
2013-11-26,245750.3733643932
2013-11-27,246461.1522937194
2013-11-28,250035.8279437936
2013-11-29,252304.01774818034
2013-12-02,254951.6604161044
2013-12-03,254402.90453855039
2013-12-04,253231.43624685728
2013-12-05,256758.27009902202
2013-12-06,257992.6334654135
2013-12-09,262842.4967164995
2013-12-10,259320.90081852901
2013-12-11,256398.65122478866
2013-12-12,252153.68576333256
2013-12-13,248834.0276916392
2013-12-16,248577.23012831368
2013-12-17,248721.53200201987
2013-12-18,252030.89031454312
2013-12-19,251015.80727628956
2013-12-20,254499.5446704124
2013-12-23,257110.28098441235
2013-12-24,256427.7358085332
2013-12-26,257466.1071886845
2013-12-27,258739.34135690887
2013-12-30,258047.98801527024
2013-12-31,257572.04425472335
2014-01-02,253808.6886849335
2014-01-03,251562.7039036938
2014-01-06,251765.7631882479
2014-01-07,249917.69528766
2014-01-08,250422.92921594845
2014-01-09,250302.7674354809
2014-01-10,248354.51357435208
2014-01-13,249513.70974793306
2014-01-14,247573.20808505858
2014-01-15,249043.72422525866
2014-01-16,249804.3771760786
2014-01-17,246169.92374466007
2014-01-20,247681.36188840508
2014-01-21,247720.73429959582
2014-01-22,249123.36438068104
2014-01-23,248895.50654460143
2014-01-24,244974.26571354846
2014-01-27,237851.27486138188
2014-01-28,237913.9082707199
2014-01-29,239274.5903517509
2014-01-30,240724.8695341586
2014-01-31,241624.64997569533
2014-02-03,241712.19711094996
2014-02-04,244300.71824079877
2014-02-05,244978.15788886647
2014-02-06,245290.40405070691
2014-02-07,245224.94640671386
2014-02-10,245694.91390896487
2014-02-11,245688.12463821005
2014-02-12,246428.57813853724
2014-02-13,247753.8099526322
2014-02-14,248480.87970857948
2014-02-18,248479.54449279618
2014-02-19,249562.94392606826
2014-02-20,247169.67045471625
2014-02-21,248558.7862475658
2014-02-24,246638.59210273784
2014-02-25,247376.61456465136
2014-02-26,248197.39239201066
2014-02-28,249964.23809730101
2014-03-03,247772.75614868815
2014-03-04,250199.8664374049
2014-03-05,251008.86335928206
2014-03-06,253865.10448820677
2014-03-07,260483.72803673128
2014-03-10,261621.06313084796
2014-03-11,259989.0368274674
2014-03-12,259792.55840387286
2014-03-13,262229.3055991713
2014-03-14,263845.45888788544
2014-03-18,264799.470594937
2014-03-19,264735.8295557167
2014-03-20,261741.13756136177
2014-03-21,262773.1802592749
2014-03-24,265106.0849972204
2014-03-25,267126.91710675077
2014-03-26,267305.731739266
2014-03-27,270702.4257625532
2014-03-28,274135.74074923585
2014-03-31,276909.61991364293
2014-04-01,275402.1620537972
2014-04-02,276625.6630999447
2014-04-03,275571.1213599384
2014-04-04,275765.7306063037
2014-04-07,276339.8333829108
2014-04-09,280001.7375117225
2014-04-10,283953.40293341054
2014-04-11,281138.756078631
2014-04-15,278269.86367104156
2014-04-16,277486.51609449874
2014-04-17,280368.2492938126
2014-04-21,283558.0724729934
2014-04-22,284175.93967260147
2014-04-23,284216.4709185822
2014-04-25,282579.06389413413
2014-04-28,282004.12030246283
2014-04-29,280424.37622784293
2014-04-30,278326.1507419871
2014-05-02,277850.19241391995
2014-05-05,279122.6406271806
2014-05-06,280566.1966023923
2014-05-07,279271.25349041686
2014-05-08,279412.99564653164
2014-05-09,286174.0807630724
2014-05-12,291546.20959427493
2014-05-13,296438.06333755393
2014-05-14,298675.39317291265
2014-05-15,299774.29319947265
2014-05-16,304732.1600806428
2014-05-19,310979.97544470924
2014-05-20,309755.65218324226
2014-05-21,307432.5280359563
2014-05-22,309910.5576243374
2014-05-23,314458.65617310756
2014-05-26,312219.0953897674
2014-05-27,309769.5770959391
2014-05-28,308517.7047858817
2014-05-29,306018.1079042006
2014-05-30,307958.1872621958
2014-06-02,312993.0342541017
2014-06-03,319034.8752795742
2014-06-04,321408.1398883038
2014-06-05,325457.69308930164
2014-06-06,328579.02336669544
2014-06-09,331601.73814013874
2014-06-10,332767.77163558063
2014-06-11,328479.6474343266
2014-06-12,328644.0220291592
2014-06-13,322755.0319981754
2014-06-16,322994.0607067763
2014-06-17,328075.2107413296
2014-06-18,324714.31126999913
2014-06-19,321139.89620414056
2014-06-20,319359.4108419407
2014-06-23,320016.718297618
2014-06-24,324963.86700836156
2014-06-25,326140.285217456
2014-06-26,323757.3206626655
2014-06-27,322998.8610730749
2014-06-30,327712.4081170817
2014-07-01,329878.9988338427
2014-07-02,336064.79330331436
2014-07-03,335796.8039646911
2014-07-04,336382.2338928066
2014-07-07,336556.9492063601
2014-07-08,326422.0120737358
2014-07-09,324344.632392653
2014-07-10,322682.6248221791
2014-07-11,317138.2508051728
2014-07-14,317182.9147305137
2014-07-15,321674.59150100197
2014-07-16,325925.10990810284
2014-07-17,329615.45516116306
2014-07-18,328571.5376222738
2014-07-21,327868.63565994304
2014-07-22,330445.68913514994
2014-07-23,330442.14795345097
2014-07-24,331921.80252899707
2014-07-25,330330.99407029257
2014-07-28,329192.19994923414
2014-07-30,331351.6734407592
2014-07-31,330588.16840811836
2014-08-01,325245.6207193888
2014-08-04,326864.41332025686
2014-08-05,329442.2694705193
2014-08-06,325922.4655873074
2014-08-07,325780.1160257474
2014-08-08,323953.8739519884
2014-08-11,325990.76710539835
2014-08-12,329922.12745976716
2014-08-13,332153.01420504035
2014-08-14,335292.03092564014
2014-08-18,339900.64789587574
2014-08-19,340895.9550948417
2014-08-20,343104.0061611164
2014-08-21,345069.5812575653
2014-08-22,345362.1812604756
2014-08-25,346101.46755821304
2014-08-26,347423.82140502415
2014-08-27,347985.7728819033
2014-08-28,347908.826043766
2014-09-01,353271.4081718943
2014-09-02,357230.02630869305
2014-09-03,359014.79046852636
2014-09-04,358532.47353242285
2014-09-05,357687.33872729074
2014-09-08,361520.20431129285
2014-09-09,361992.1463444791
2014-09-10,359627.927268901
2014-09-11,357841.381648274
2014-09-12,360865.9742914895
2014-09-15,359495.1809172516
2014-09-16,355143.8810720754
2014-09-17,355110.23847927497
2014-09-18,360760.96348871244
2014-09-19,360439.9058752246
2014-09-22,359430.9210034092
2014-09-23,352743.1482234939
2014-09-24,353631.2533077338
2014-09-25,349840.9533626269
2014-09-26,353893.61907198164
2014-09-29,354856.9779266005
2014-09-30,356423.227847158
2014-10-01,355120.68561035534
2014-10-07,349573.83086605906
2014-10-08,351198.935138653
2014-10-09,351916.7066756887
2014-10-10,346067.3262953764
2014-10-13,347266.73972508067
2014-10-14,348051.96374136844
2014-10-16,352113.00621240516
2014-10-17,353566.9687916217
2014-10-20,356109.191201259
2014-10-21,358580.08225104434
2014-10-22,363086.2909371515
2014-10-27,362967.7994531209
2014-10-28,365688.2977397715
2014-10-29,368356.7917696107
2014-10-30,370087.83488826366
2014-10-31,375088.7724609449
2014-11-03,373363.57090439263
2014-11-05,373230.3224086347
2014-11-07,373219.5335195217
2014-11-10,372852.8125032363
2014-11-11,373442.2543890245
2014-11-12,372246.69567559613
2014-11-13,369902.8793653438
2014-11-14,369882.3390722632
2014-11-17,371861.25833937275
2014-11-18,373140.5055215738
2014-11-19,370784.9823060949
2014-11-20,371912.9835772827
2014-11-21,374578.22217124555
2014-11-24,375048.3069113204
2014-11-25,373218.1552240187
2014-11-26,372619.4574801448
2014-11-27,373284.4007666009
2014-11-28,379481.22470816306
2014-12-01,379424.2409056354
2014-12-02,378274.73725859495
2014-12-03,379631.37046107627
2014-12-04,379891.5394793662
2014-12-05,377985.81797645905
2014-12-08,374540.2593777743
2014-12-09,369157.2666618787
2014-12-10,369529.78206074855
2014-12-11,367674.1460373582
2014-12-12,367028.7337433553
2014-12-15,368118.75444953504
2014-12-16,369470.9725607342
2014-12-17,371531.73476557375
2014-12-18,374676.3527992768
2014-12-19,375383.4052605845
2014-12-22,376454.3905973351
2014-12-23,374012.15860129194
2014-12-24,371100.6368764644
2014-12-26,371342.92707414733
2014-12-29,371654.7812161008
2014-12-30,372311.14455456915
2014-12-31,373545.51180584857
2015-01-02,377103.2990293646
2015-01-05,377828.16140130017
2015-01-06,368207.4286399803
2015-01-07,369519.8293469748
2015-01-08,370704.86434666
2015-01-09,372709.65173302573
2015-01-12,373576.56301646243
2015-01-13,373158.7635818013
2015-01-14,374369.95265464275
2015-01-15,383414.57893952966
2015-01-16,386477.03430356435
2015-01-19,386959.44385433523
2015-01-20,389791.3335756767
2015-01-21,394381.25895717967
2015-01-22,396074.03049342614
2015-01-23,403471.4755051563
2015-01-27,406306.1328676687
2015-01-28,409046.94520451804
2015-01-29,409586.1303626906
2015-01-30,404681.32216791686
2015-02-02,404667.5021373947
2015-02-03,400416.87002093357
2015-02-04,399706.4339387351
2015-02-05,395858.0009432052
2015-02-06,391537.49607613985
2015-02-09,384196.3038555061
2015-02-10,386528.6699771181
2015-02-11,393857.85213819885
2015-02-12,397217.37702855293
2015-02-13,402301.626903525
2015-02-16,400400.03449139034
2015-02-18,403092.3184642357
2015-02-19,406691.0488047864
2015-02-20,404328.5570199115
2015-02-23,401140.24529826624
2015-02-24,404432.11223502096
2015-02-25,400229.18253689626
2015-02-26,396517.7436896254
2015-02-27,403627.4100074835
2015-03-02,411694.1867525678
2015-03-03,414705.673235902
2015-03-04,411497.7187349843
2015-03-05,411376.5939182028
2015-03-09,403920.0988968195
2015-03-10,401260.5559510864
2015-03-11,399939.54596954014
2015-03-12,403283.1352415976
2015-03-13,397282.7521839829
2015-03-16,399198.4623163799
2015-03-17,399923.915038366
2015-03-18,398905.14521590085
2015-03-19,397013.6349255829
2015-03-20,400023.6636023971
2015-03-23,403745.6931017094
2015-03-24,405936.8185181607
2015-03-25,408494.6312621832
2015-03-26,409160.2932450151
2015-03-27,411510.59257554106
2015-03-30,412860.4220107371
2015-03-31,414461.27167686436
2015-04-01,415222.2244337344
2015-04-06,419373.7263326662
2015-04-07,420982.60011382686
2015-04-08,425551.5069270031
2015-04-09,423331.02189828
2015-04-10,424636.7056928494
2015-04-13,430455.01065958635
2015-04-16,420952.14325675997
2015-04-17,415730.062666606
2015-04-20,416519.362618268
2015-04-21,418148.32012149924
2015-04-22,419617.7930759146
2015-04-23,422814.9279615881
2015-04-24,425079.0612251581
2015-04-27,430135.1195151814
2015-04-28,432638.18088636815
2015-04-29,432927.63464545575
2015-04-30,434128.1703439217
2015-05-04,437159.25630906504
2015-05-05,438521.3921775312
2015-05-06,438938.6021163852
2015-05-07,441647.06570936437
2015-05-08,444508.6245419328
2015-05-11,448509.0999801952
2015-05-12,449357.07956738956
2015-05-13,450109.7068720056
2015-05-14,452104.70637693355
2015-05-15,452460.0367271888
2015-05-18,453048.10417898576
2015-05-19,453420.60162281373
2015-05-20,455033.8116507523
2015-05-21,458813.1680110746
2015-05-22,459339.8465335849
2015-05-25,456101.3625499982
2015-05-26,456639.4234629118
2015-05-27,457016.03676906764
2015-05-28,459461.8646387348
2015-05-29,461333.186854995
2015-06-01,457863.0723750722
2015-06-02,449679.36264983425
2015-06-03,451764.059307102
2015-06-04,454338.4058027558
2015-06-05,456040.371781708
2015-06-08,458442.90677872987
2015-06-09,460128.8488397876
2015-06-10,461925.2428894967
2015-06-11,463552.6455471858
2015-06-12,465824.8108564671
2015-06-15,466275.7333734428
2015-06-16,467004.7958087719
2015-06-17,469951.1615238386
2015-06-18,472186.7538165695
2015-06-19,475861.2738326499
2015-06-22,476734.80463463906
2015-06-23,481353.34268845065
2015-06-24,477513.149977685
2015-06-25,479408.022191345
2015-06-26,479414.0074608081
2015-06-29,476178.3349333087
2015-06-30,480549.80072689016
2015-07-01,485271.9102594369
2015-07-02,485516.5726013176
2015-07-03,485943.3054482245
2015-07-06,489447.4933498819
2015-07-07,489624.4776910137
2015-07-08,483847.51350687677
2015-07-09,481100.5085105791
2015-07-10,482564.0179963858
2015-07-13,487526.2502617204
2015-07-14,489179.3196977423
2015-07-15,492799.0186818845
2015-07-16,496515.3541745663
2015-07-17,496657.0356275938
2015-07-20,498270.0463906061
2015-07-21,490566.5067883105
2015-07-22,497764.2438959673
2015-07-23,496133.5642926947
2015-07-24,492291.97372018144
2015-07-27,483575.56486596604
2015-07-28,485411.01180232747
2015-07-29,486442.4713270665
2015-07-30,487840.95343478816
2015-07-31,491322.44740045787
2015-08-03,491319.61632143403
2015-08-04,493514.8280107592
2015-08-05,495938.63598065183
2015-08-06,498688.8791921159
2015-08-07,496772.0411867075
2015-08-10,494442.59447335114
2015-08-11,488504.59742556215
2015-08-12,477819.06971357483
2015-08-13,478050.5879196087
2015-08-14,478500.7551021963
2015-08-17,476379.95413635956
2015-08-18,477367.20712968096
2015-08-19,479357.7122840539
2015-08-20,472924.1793036821
2015-08-21,474614.83805823204
2015-08-24,474237.2902317146
2015-08-25,476934.77998432936
2015-08-26,476811.2145044856
2015-08-27,478984.7169557789
2015-08-28,480277.537682289
2015-08-31,482329.8900218907
2015-09-01,483553.4243485661
2015-09-02,486241.66310900677
2015-09-03,487095.49577741156
2015-09-04,487576.04514789995
2015-09-07,489162.8003170742
2015-09-08,493646.06682655547
2015-09-09,494041.453150337
2015-09-10,496220.9637623579
2015-09-11,498375.78158667363
2015-09-14,500492.02012492216
2015-09-15,503209.51471058826
2015-09-16,503425.43984492053
2015-09-18,506744.022747989
2015-09-21,507687.19985542813
2015-09-22,508527.001848752
2015-09-23,508480.7551555139
2015-09-24,511704.66484023863
2015-09-28,513761.70271626714
2015-09-29,519463.6357908756
2015-09-30,525589.3155366151
2015-10-01,527804.7612724723
2015-10-05,534382.5498847539
2015-10-06,537074.3674789036
2015-10-07,537762.757590052
2015-10-08,533962.9327716407
2015-10-09,535477.7388344313
2015-10-12,535243.8921756949
2015-10-13,534876.8593723995
2015-10-14,532522.9420980248
2015-10-15,542747.2852946665
2015-10-16,543813.259748788
2015-10-19,542984.405707188
2015-10-20,541412.4004678412
2015-10-21,539333.7982678614
2015-10-23,540085.971434499
2015-10-26,538492.4407166252
2015-10-27,538686.563388207
2015-10-28,536245.15381835
2015-10-29,533562.4585702153
2015-10-30,535319.4940609719
2015-11-02,537921.4174325871
2015-11-03,537603.1132147369
2015-11-04,541176.4463523619
2015-11-05,542405.1740384547
2015-11-06,546043.8968723598
2015-11-09,547852.9531852533
2015-11-10,552000.5900352091
2015-11-13,553374.4871512817
2015-11-16,554830.4023584224
2015-11-17,555952.2123283338
2015-11-18,555325.7229347653
2015-11-19,555431.5535280668
2015-11-20,556684.4489933846
2015-11-23,556889.779652068
2015-11-24,556969.317755456
2015-11-26,557099.2663050543
2015-11-27,561004.238131163
2015-11-30,564605.3865663783
2015-12-01,566946.2417889384
2015-12-02,569990.4403060749
2015-12-03,570766.7824012355
2015-12-04,571481.7607335782
2015-12-07,573137.9659614596
2015-12-08,573739.715040184
2015-12-09,574713.4682879031
2015-12-10,574440.348498876
2015-12-11,578277.597266699
2015-12-14,581245.1627219414
2015-12-15,582756.8707823098
2015-12-16,586616.3908594024
2015-12-17,588839.630000216
2015-12-18,588992.5758681005
2015-12-21,590967.5017098073
2015-12-22,591907.4017336855
2015-12-23,592779.9908599729
2015-12-24,593347.3176213193
2015-12-28,597029.1286511997
2015-12-29,598230.1844687886
2015-12-30,595456.7575682079
2015-12-31,598904.7786303493
2016-01-04,592450.3595682113
2016-01-05,594883.9734449881
2016-01-06,598528.6533644962
2016-01-07,601572.9962754893
2016-01-08,602334.6128756023
2016-01-11,603132.1178245224
2016-01-12,604757.4330137483
2016-01-13,605652.8737533527
2016-01-14,607836.6015358866
2016-01-15,611132.8022119974
2016-01-18,615176.1522743938
2016-01-19,618875.3783000719
2016-01-20,622541.4084999945
2016-01-21,624067.9691160367
2016-01-22,633132.9036735864
2016-01-25,638510.2107281984
2016-01-27,639456.3041689785
2016-01-28,642778.9004654709
2016-01-29,648517.2570741096
2016-02-01,651223.5888666611
2016-02-02,656930.4618381894
2016-02-03,660304.6343364678
2016-02-04,661524.0432840915
2016-02-05,661798.6629070403
2016-02-08,665219.0547457256
2016-02-09,669265.4241104184
2016-02-10,674031.4792483314
2016-02-11,676634.6838704918
2016-02-12,685820.6474434286
2016-02-15,695619.6430267056
2016-02-16,699857.7882427109
2016-02-17,709900.9847362651
2016-02-18,712466.4843493376
2016-02-19,715695.8977911026
2016-02-22,718584.3207756437
2016-02-23,719253.9595883514
2016-02-24,725390.5432650392
2016-02-25,727945.2536633329
2016-02-26,730737.7451937259
2016-02-29,735660.817821903
2016-03-01,742824.3776575718
2016-03-02,749670.5377716301
2016-03-03,751613.4598198924
2016-03-04,752254.4972763156
2016-03-08,753106.3484906021
2016-03-09,756227.3667175664
2016-03-10,755079.5183794256
2016-03-11,755846.6286159839
2016-03-14,757635.8042169239
2016-03-15,756571.3868545621
2016-03-16,756314.6453898791
2016-03-17,757906.7180038744
